id.int64()	user_id.int64()	product_id.int64()	subtotal.double()	tax.double()	total.double()	discount.double()	created_at.date(2006-03-02 15:04:05.99999999)	quantity.int32()
12327	1624	66	136.16126271106958	0	192.8526521968314		2020-02-19 04:55:07.898	1
12328	1624	155	29.183828734551838	0	34.49244800567949		2017-04-23 02:25:48.177	2
12329	1624	153	66.79892314178237	0	105.16999819558795		2018-10-26 08:56:19.711	2
12330	1624	135	45.80402317157342	0	76.85488296294447		2018-12-12 17:20:36.186	1
12331	1624	157	139.8942352373801	0	223.16870833806533	4.817289548198811	2019-08-05 01:35:19.31	2
12332	1624	196	70.14610686710009	0	50.83897196772048		2018-12-31 07:14:17.462	1
12333	1624	149	69.15415037577924	0	45.05690753733412		2020-01-08 11:54:51.809	1
12334	1624	198	70.14610686710009	0	88.41427410294472		2018-12-02 23:52:39.563	2
12335	1624	30	42.7829881204479	0	35.27585156242006		2017-08-26 22:35:04.331	4
12336	1624	99	67.83486485383094	0	94.03904167323735		2018-01-24 12:20:55.573	1
12337	1624	19	42.67116731707548	0	61.062640375893025		2017-08-01 13:09:09.423	6
12338	1624	107	50.094887884945365	0	67.94343334240953		2018-02-21 23:22:41.84	1
12339	1624	145	61.1983004605443	0	32.20494664199034		2018-05-20 09:01:53.142	1
12340	1624	25	68.62263967182464	0	57.19450404374245		2018-10-18 14:08:13.497	2
12341	1625	191	128.5841852057933	7.72	148.28160088250118		2020-03-18 05:13:00.238	1
12342	1625	192	69.18418520579327	4.15	93.19474340268016		2019-04-30 20:08:48.177	2
12343	1625	125	80.39699207990944	4.82	79.72921986459684		2018-06-21 11:57:36.566	6
12344	1625	161	47.59120561297272	2.86	30.57338780721291		2018-12-14 16:07:26.135	3
12345	1627	33	47.7448636959614	1.91	83.78413964377376		2019-02-09 01:50:00.601	2
12346	1627	162	33.56789820016516	1.34	37.335999051943645		2018-09-01 19:45:44.337	6
12347	1628	42	38.00410713690931	2.19	28.47271458925665		2020-02-01 15:30:16.903	2
12348	1628	69	73.38772304360626	4.22	41.67042334170854		2019-03-20 08:56:24.21	1
12349	1628	178	117.32963250370614	6.75	170.5407580737888		2018-06-08 17:37:48.515	6
12350	1628	39	114.58158180283459	6.59	176.14864038193534		2019-02-21 15:00:36.377	2
12351	1628	132	127.88197029833711	7.35	218.36637857864932		2018-09-06 10:04:01.956	5
12352	1628	30	64.17448218067184	3.69	71.13891010534606		2019-01-24 15:13:22.451	1
12353	1628	199	76.95334253952366	4.42	78.01108197132046		2017-04-03 12:21:04.756	2
12354	1628	65	68.22769726470014	3.92	92.51750177346001		2020-04-16 01:45:38.822	2
12355	1628	46	118.0495173798411	6.79	66.88842177933586		2019-03-28 09:03:55.334	1
12356	1628	151	91.61302306843446	5.27	144.05906698982042		2018-02-15 02:31:37.277	2
12357	1628	73	47.752514839713	2.75	44.45956192981273		2016-12-12 19:29:38.32	2
12358	1629	26	68.12471180754113	1.98	81.1339703007588	8.06864276915602	2019-05-01 23:31:29.956	4
12359	1629	120	55.668009001928525	1.61	43.03195248980676		2017-10-25 03:07:09.31	4
12360	1629	20	37.32649625046575	1.08	37.27660033165545		2018-06-21 00:52:03.935	6
12361	1629	26	68.12471180754113	1.98	79.91570373118478		2019-06-13 15:50:35.314	6
12362	1629	143	61.1983004605443	1.77	52.088424323579375		2019-04-30 07:05:10.231	2
12363	1629	127	89.65344209669612	2.6	144.95968823651054		2017-04-24 10:58:24.213	30
12364	1629	121	40.44528328808107	1.17	65.22093218408696		2018-08-10 01:01:20.497	9
12365	1629	192	69.18418520579327	2.01	57.13261217936685		2018-04-26 22:41:42.523	4
12366	1629	131	113.11722203337729	3.28	191.70936754664828		2019-08-19 18:22:02.138	7
12367	1630	137	67.77247956807186	4.24	64.73770886203155		2019-04-06 20:21:16.162	2
12368	1630	90	82.07974183693327	5.13	36.63412494654645		2017-11-11 09:35:18.514	2
12369	1630	108	50.094887884945365	3.13	24.448011909322606		2019-09-21 13:45:23.169	5
12370	1632	47	56.05108065511453	2.66	46.47828148797354	8.06864276915602	2017-08-21 05:42:55.225	7
12371	1632	157	93.26282349158673	4.43	75.24190474508013		2017-11-17 07:02:08.768	3
12372	1632	2	105.11984419607644	4.99	102.04213540898046	3.5686427691560203	2020-04-08 15:39:17.384	3
12373	1632	151	91.61302306843446	4.35	100.28833296689145		2019-03-07 14:45:01.75	1
12374	1632	106	52.723521442619514	2.5	37.959566563420246		2019-11-25 05:02:23.047	2
12375	1632	173	122.3651993029456	5.81	68.36599644674705		2018-10-08 04:56:51.6	3
12376	1632	104	106.44215255778118	5.06	72.80490015231875		2019-05-21 13:06:16.924	4
12377	1633	63	133.5202262591817	7.68	174.38807981278333		2018-09-08 13:21:56.606	5
12378	1636	90	82.07974183693327	6.16	89.69043841479197		2017-01-13 00:07:02.529	2
12379	1636	128	75.08016314504417	5.63	121.89757076110163		2018-05-23 01:21:51.501	4
12380	1636	189	62.18492169821006	4.66	49.87186738012511		2017-04-04 05:36:28.322	2
12381	1636	162	22.378598800110105	1.68	22.011993564842022		2017-03-20 06:06:53.166	1
12382	1636	139	76.77768319177018	5.76	101.6310400533344		2019-09-15 10:18:45.335	5
12383	1636	9	87.46968147789205	6.56	141.14518130532247		2018-04-09 05:47:09.877	2
12384	1636	154	54.58353035541507	4.09	78.41789913218186		2017-12-03 05:48:20.717	1
12385	1636	55	63.84752383956291	4.79	97.60109020547038		2017-02-14 03:41:50.725	1
12386	1636	9	87.46968147789205	6.56	123.03400176926485		2018-04-06 22:52:09.131	2
12387	1636	59	59.46809834572766	4.46	88.75377088829325		2017-05-08 06:57:56.566	4
12388	1636	154	54.58353035541507	4.09	96.40155574733036		2017-02-19 22:39:35.688	1
12389	1636	122	66.56352219205405	4.99	40.07358242531177		2017-05-14 21:58:34.469	4
12390	1636	123	110.93145648834248	8.32	200.1738119082111		2020-01-22 15:41:31.071	2
12391	1636	101	93.21658710786936	6.99	132.98041062971907		2016-11-14 19:11:50.66	2
12392	1636	134	42.49233549998661	3.19	59.74713132665593		2018-08-01 21:02:25.719	6
12393	1636	191	85.72279013719552	6.43	119.60082448434022		2017-05-28 15:48:15.876	4
12394	1636	46	118.0495173798411	8.85	173.3250366269364		2019-02-01 07:52:56.976	1
12395	1636	58	78.14578007078882	5.86	62.099152651303015		2020-01-24 17:55:23.072	1
12396	1636	71	82.80381898788684	6.21	94.27876380346764		2018-12-27 16:19:33.866	1
12397	1636	146	126.04727121216614	9.45	232.27120405848834		2019-05-08 11:00:20.472	2
12398	1636	109	119.04991068193098	8.93	180.37510189336604		2019-02-06 16:05:25.476	1
12399	1636	63	133.5202262591817	10.01	191.84179605739138		2018-06-15 17:37:20.623	4
12400	1636	4	110.98767151282252	8.32	130.43838737449198		2019-12-09 04:12:48.319	1
12401	1637	147	44.4315141414441	1.88	74.48551486998471		2017-03-12 07:49:56.139	1
12402	1637	80	54.91325681036414	2.32	94.21847617275279	2.165994291233913	2020-03-13 00:39:47.073	1
12403	1637	195	73.18718264538155	3.09	78.65844606419952		2017-04-08 19:33:39.377	2
12404	1637	69	73.38772304360626	3.1	91.7012316698861		2018-03-12 21:59:32.105	1
12405	1637	46	78.6996782532274	3.33	110.29250186251504		2017-09-30 16:49:46.348	4
12406	1637	177	128.8192981944599	5.44	212.48683388245706	6.665994291233913	2019-01-14 23:20:45.127	2
12407	1637	44	50.90170136783837	2.15	63.6039504645435		2017-01-18 06:10:38.252	2
12408	1637	184	116.09741230191975	4.91	51.09027843658218		2018-03-04 05:47:51.525	1
12409	1637	47	84.0766209826718	3.55	126.78437969345264	6.357615627019553	2018-03-09 06:35:33.997	1
12410	1637	151	61.07534871228964	2.58	72.29831610620185		2017-06-01 11:17:20.616	3
12411	1637	9	87.46968147789205	3.7	75.39205158371547	6.357615627019553	2019-02-08 23:25:54.685	1
12412	1637	132	127.88197029833711	5.4	148.03192756989623	6.357615627019553	2019-07-14 22:47:07.462	4
12413	1637	140	66.80312547576881	2.82	84.08225896076236		2018-03-11 12:09:44.454	1
12414	1637	158	139.8942352373801	5.91	184.39944040947157		2019-09-29 05:27:54.143	4
12415	1637	176	57.92480943352658	2.45	58.59978988648523		2018-10-07 08:17:52.774	4
12416	1637	89	63.719612755399886	2.69	97.79916286633187		2020-04-18 04:49:25.691	3
12417	1637	67	41.24480890795779	1.74	23.506907956215542	1.8576156270195527	2018-01-25 08:18:21.97	2
12418	1637	123	110.93145648834248	4.69	176.33295554319727		2018-06-03 21:32:36.795	7
12419	1637	129	98.7781981443958	4.17	138.35018897691873		2017-01-11 22:39:21.307	21
12420	1637	163	33.56789820016516	1.42	34.23282493538619		2019-01-24 08:41:54.251	2
12421	1638	116	114.42485125407785	4.58	137.83469571769945		2018-05-21 11:20:52.497	5
12422	1638	72	94.80254599192457	3.79	118.76591055354115		2017-08-24 02:59:44.024	6
12423	1640	172	122.3651993029456	4.89	215.98774664149744		2018-02-26 10:04:21.48	1
12424	1640	108	33.39659192329691	1.34	40.2338256771944		2017-10-25 22:35:13.593	4
12425	1640	87	78.17024226998694	3.13	34.49889558316318		2016-10-25 09:16:15.61	6
12426	1640	71	82.80381898788684	3.31	102.05165980410827		2020-03-08 16:46:46.524	1
12427	1640	146	126.04727121216614	5.04	120.91895629551456		2020-03-16 11:06:55.935	1
12428	1640	158	139.8942352373801	5.6	116.22399319910849		2020-04-04 16:51:55.403	2
12429	1640	84	81.87627832636537	3.28	101.42755110611145		2020-02-19 23:07:35.092	2
12430	1640	26	45.41647453836076	1.82	69.21913445965183		2017-09-03 15:53:12.109	4
12431	1640	161	31.727470408648482	1.27	40.18231076008373		2017-07-01 17:02:54.052	4
12432	1640	94	109.21864156655383	4.37	121.68574960344858		2019-05-29 08:21:26.557	3
12433	1640	26	68.12471180754113	2.72	30.852347101962078		2019-10-15 02:32:49.884	4
12434	1640	197	70.14610686710009	2.81	74.5087892196312		2019-05-14 10:07:48.768	5
12435	1640	95	33.212427711035886	1.33	57.98381089725155		2017-02-28 12:48:43.955	1
12436	1640	131	113.11722203337729	4.52	123.09205087776857		2020-04-06 02:54:13.162	2
12437	1640	2	105.11984419607644	4.2	58.71358281833603		2018-07-01 00:25:29.757	3
12438	1641	72	142.20381898788685	5.69	88.0349799129946		2019-12-27 08:13:21.799	1
12439	1641	160	47.59120561297272	1.9	34.32259964510414		2019-02-04 19:14:41.311	1
12440	1641	135	45.80402317157342	1.83	24.87277418763539		2019-03-29 19:35:07.827	1
12441	1641	82	60.89545738030947	2.44	65.93000053940926		2018-04-10 12:23:30.515	3
12442	1641	143	61.1983004605443	2.45	61.16107033349092		2019-04-12 17:46:26.006	2
12443	1641	193	50.38077396807232	2.02	87.28287742816045		2018-03-23 22:39:29.026	1
12444	1641	175	117.3248094335266	4.69	166.07051009083906		2019-04-20 16:25:19.26	35
12445	1641	101	139.82488066180403	5.59	141.97094898142666		2018-10-29 10:21:01.102	7
12446	1641	65	68.22769726470014	2.73	29.42659180785679	7.1992950400977245	2019-03-22 09:10:38.234	1
12447	1641	25	68.62263967182464	2.74	46.09925637733025		2020-04-03 03:02:40.102	3
12448	1642	65	68.22769726470014	4.43	46.22329359276625		2018-12-21 01:09:46.325	2
12449	1642	199	115.4300138092855	7.5	51.81028067823696		2020-01-22 11:15:04.976	2
12450	1642	6	64.95747510229587	4.22	38.49347676090657		2017-05-27 13:26:02.239	5
12451	1642	103	47.04215255778118	3.06	24.13587013310368		2019-06-24 23:50:00.184	7
12452	1642	34	74.30391386913199	4.83	124.16007990616322		2019-02-12 17:40:20.645	2
12453	1642	192	69.18418520579327	4.5	48.75095769648858		2020-04-09 06:14:15.833	3
12454	1642	81	29.288656154807867	1.9	29.091879522596997		2017-07-03 09:53:08.563	6
12455	1642	154	81.87529553312261	5.32	118.09148205944811		2019-10-14 22:35:56.597	7
12456	1642	177	128.8192981944599	8.37	201.81961575625155		2020-03-26 12:54:33.486	1
12457	1642	37	80.10774204020768	5.21	118.81462880288538		2018-08-20 10:15:37.671	6
12458	1642	24	74.87095783152942	4.87	131.90881943691923		2017-10-22 01:00:51.281	5
12459	1642	6	97.43621265344382	6.33	163.98147332368143		2018-06-21 19:59:28.336	7
12460	1642	39	114.58158180283459	7.45	49.11782234782038		2019-02-28 04:15:59.015	1
12461	1642	135	45.80402317157342	2.98	42.562762660391684		2018-07-22 15:46:32.727	4
12462	1642	99	67.83486485383094	4.41	51.59609970781856		2020-02-19 14:13:27.588	15
12463	1642	72	142.20381898788685	9.24	245.17957420940692	2.6992950400977245	2019-12-12 12:38:50.625	1
12464	1642	182	84.48940370476112	5.49	83.85012405449487		2019-05-14 22:07:09.499	3
12465	1644	91	65.09432810381134	3.91	55.73323835252609		2019-11-19 12:42:30.329	3
12466	1644	89	63.719612755399886	3.82	51.83929752551725		2019-07-14 08:12:07.978	6
12467	1644	29	123.57448218067185	7.41	187.4066679711052		2020-01-26 15:46:58.419	2
12468	1644	114	77.91196471862148	4.67	73.21018167462682		2019-03-25 08:25:59.541	1
12469	1644	103	47.04215255778118	2.82	35.66631960972693		2019-10-04 11:22:43.623	5
12470	1644	50	53.64019616819762	3.22	65.29062107341856		2019-02-12 09:35:21.02	1
12471	1644	85	54.90104734428525	3.29	48.4219275230394		2019-06-04 19:26:06.574	4
12472	1649	124	110.93145648834248	6.38	75.97413636251116		2018-06-27 07:18:48.083	4
12473	1649	11	132.45679913492563	7.62	229.38299684401724		2019-02-03 23:58:55.53	1
12474	1649	81	29.288656154807867	1.68	49.980177310949266		2017-05-24 11:58:55.009	3
12475	1649	55	95.77128575934437	5.51	118.8231421747801		2018-05-20 14:47:41.21	3
12476	1649	176	57.92480943352658	3.33	70.22934371007985		2020-02-19 14:52:28.545	1
12477	1649	154	81.87529553312261	4.71	133.55601072421766		2018-11-09 18:42:40.066	2
12478	1649	160	47.59120561297272	2.74	71.66326141707076		2018-04-21 00:58:51.684	2
12479	1650	107	50.094887884945365	3.01	88.88916938886149		2020-03-26 06:43:26.037	1
12480	1650	36	130.93687730741433	7.86	238.55478948185532		2018-09-30 19:18:18.583	3
12481	1650	132	127.88197029833711	7.67	87.36028570332896		2018-01-11 19:24:04.113	1
12482	1651	184	116.09741230191975	6.97	195.78402786165978		2018-05-10 13:10:41.556	3
12483	1651	124	110.93145648834248	6.66	126.71898684365834		2019-08-07 06:55:39.806	5
12484	1651	107	50.094887884945365	3.01	80.68853088510852	2.5378176190384196	2018-05-12 18:49:49.424	3
12485	1651	167	97.70449564120193	5.86	74.33437372606433		2020-01-16 02:57:52.141	1
12486	1651	35	71.53687730741436	4.29	42.59372186640319	3.4718048062054176	2019-05-17 13:48:44.659	3
12487	1651	67	41.24480890795779	2.47	18.386555004253825		2020-01-13 15:29:51.168	1
12488	1651	62	133.5202262591817	8.01	204.20356345857215		2018-06-04 01:12:44.071	5
12489	1651	54	41.395738936015974	2.48	22.52495037513208		2017-12-09 17:59:39.236	1
12490	1651	61	23.537915510955656	1.41	14.806379868977302		2019-05-01 13:17:31.893	3
12491	1651	93	49.81864156655383	2.99	43.8031396701267	2.5378176190384196	2019-05-10 17:57:54.888	3
12492	1651	51	50.433725012700116	3.03	39.922004757615085		2017-07-16 10:55:12.292	3
12493	1651	68	115.24343882309758	6.91	146.08321426872016		2018-11-29 01:44:41.792	2
12494	1651	95	49.81864156655383	2.99	33.358652467146875		2019-05-22 23:58:50.908	3
12495	1651	166	38.30449564120193	2.3	57.03687651632488		2018-09-17 20:43:04.347	4
12496	1651	115	77.91196471862148	4.67	97.97841528853432		2019-01-04 08:54:07.545	1
12497	1651	110	55.526746186906664	3.33	76.68383073608356		2018-04-11 11:05:46.443	2
12498	1651	43	50.90170136783837	3.05	65.78586594367728		2017-04-14 16:11:49.593	2
12499	1651	171	105.07665741496471	6.3	126.35773409166664		2019-09-10 08:49:55.445	4
12500	1651	46	78.6996782532274	4.72	71.78197229026756		2017-03-13 04:42:09.634	1
12501	1651	140	66.80312547576881	4.01	86.40683597339543		2018-12-21 09:49:43.18	1
12502	1651	65	68.22769726470014	4.09	114.63510896814157		2019-05-18 11:46:45.916	3
12503	1651	52	69.1172482676769	4.15	52.496216157623245		2017-10-08 11:58:34.109	3
12504	1651	52	103.67587240151535	6.22	142.64529797757285		2018-03-08 07:45:21.415	1
12505	1651	23	116.86672609493307	7.01	102.86418248228924		2018-02-28 07:27:02.082	1
12506	1651	52	69.1172482676769	4.15	115.59336132188764		2017-06-25 10:56:14.765	4
12507	1652	185	26.384667225677738	1.06	30.537547752901464		2017-12-01 21:21:14.653	1
12508	1652	142	70.34853057210945	2.81	58.98170703167497		2019-10-12 04:49:23.265	4
12509	1653	129	148.1672972165937	7.41	93.2672649861189		2019-02-21 09:44:23.726	2
12510	1653	55	95.77128575934437	4.79	109.67393847491752		2019-03-03 03:12:29.845	1
12511	1653	147	44.4315141414441	2.22	77.38026737710446		2017-03-21 12:56:55.647	1
12512	1653	19	64.00675097561322	3.2	34.63174206266476		2019-01-24 15:04:54.988	2
12513	1653	194	50.38077396807232	2.52	39.32054975922313		2018-09-12 09:01:23.014	7
12514	1653	131	113.11722203337729	5.66	111.0546736139707		2018-08-16 01:03:41.286	7
12515	1654	143	61.1983004605443	3.82	60.55140718538074		2019-07-07 03:06:58.456	4
12516	1654	103	47.04215255778118	2.94	21.88765685746377		2019-02-12 22:38:21.595	2
12517	1654	158	139.8942352373801	8.74	74.57774540497512		2019-12-08 12:01:03.364	3
12518	1654	184	116.09741230191975	7.26	141.953412386303	4.158767001816869	2019-12-30 15:37:27.263	3
12519	1654	27	127.52471180754115	7.97	135.88271056715269	8.65876700181687	2019-04-04 23:12:42.111	3
12520	1654	50	53.64019616819762	3.35	98.47243105611864		2019-02-28 14:10:57.299	1
12521	1654	66	136.16126271106958	8.51	96.01442727238586	8.65876700181687	2018-07-07 11:37:42.431	4
12522	1654	162	33.56789820016516	2.1	53.15687991260837	8.65876700181687	2019-03-04 12:07:48.867	1
12523	1654	182	84.48940370476112	5.28	73.61740546603755		2019-12-03 13:33:32.664	2
12524	1654	114	77.91196471862148	4.87	76.0986962245152		2019-06-17 23:58:31.556	5
12525	1654	73	71.6287722595695	4.48	47.27593159038877	8.65876700181687	2019-11-23 11:31:37.123	3
12526	1654	169	59.53172693453274	3.72	58.40731640269126		2019-02-12 14:47:29.745	2
12527	1654	12	116.01427581618326	7.25	160.28070765437474		2018-07-10 03:03:09.644	5
12528	1654	106	52.723521442619514	3.3	51.75619638720746		2018-12-31 01:29:21.867	3
12529	1654	44	76.35255205175756	4.77	35.1643557221724		2019-09-14 20:20:18.934	7
12530	1654	79	41.616917284159726	2.6	22.484602327978166		2019-07-30 12:37:21.049	7
12531	1654	98	112.41825444654248	7.03	150.2776764070929	8.65876700181687	2018-08-22 17:15:39.719	9
12532	1654	93	49.81864156655383	3.11	62.76271455683635		2020-03-30 20:49:23.204	1
12533	1654	121	40.44528328808107	2.53	25.81286428815685		2019-02-03 11:37:38.998	1
12534	1654	142	70.34853057210945	4.4	61.74174178889295		2019-11-03 07:59:11.41	2
12535	1656	64	143.4221774571866	0	127.33260675438544		2018-06-05 06:05:39.751	7
12536	1656	50	53.64019616819762	0	27.39356014923923		2018-06-05 12:34:43.423	8
12537	1656	70	38.32866920597319	0	58.36749990232465	4.158767001816869	2017-03-31 13:30:02.548	1
12538	1656	166	38.30449564120193	0	28.993538416648402		2018-09-16 23:12:46.51	5
12539	1656	112	27.55292434006023	0	40.242397010912335		2017-11-15 04:10:48.046	4
12540	1656	66	136.16126271106958	0	156.56153484407912		2019-07-05 09:06:14.269	7
12541	1656	99	67.83486485383094	0	63.08461660094757		2020-02-02 06:19:50.308	2
12542	1656	19	42.67116731707548	0	29.083642634233232		2017-03-09 06:40:05.809	1
12543	1656	179	68.32408657333919	0	106.95832377441562		2018-09-10 04:16:39.922	5
12544	1656	164	61.978598800110106	0	30.36012268469704		2017-03-08 05:50:17.043	1
12545	1656	41	63.50890855689462	0	103.3045494254321		2019-09-08 04:35:45.375	4
12546	1656	45	78.6996782532274	0	62.90167203721189		2016-11-06 23:25:42.904	2
12547	1656	27	85.01647453836077	0	139.30084043638487		2017-04-25 10:09:02.368	2
12548	1656	108	33.39659192329691	0	43.986001796193534		2017-02-14 20:35:23.098	2
12549	1656	117	55.024851254077866	0	83.89254895206018		2018-10-03 22:12:12.513	8
12550	1657	54	62.09360840402396	3.73	109.82282978915995		2019-09-28 03:21:23.387	7
12551	1657	37	80.10774204020768	4.81	74.22790310350469		2019-03-31 05:03:34.296	1
12552	1657	186	98.9770008385166	5.94	140.97390876462978		2018-10-29 05:55:57.578	8
12553	1657	26	68.12471180754113	4.09	62.52788834387763		2019-02-09 17:41:24.858	2
12554	1657	93	49.81864156655383	2.99	23.317690404901324		2018-02-12 05:32:44.637	2
12555	1657	57	122.4223933583994	7.35	192.55414182628846		2018-12-09 09:33:28.896	2
12556	1657	118	38.418408731319154	2.31	33.06451590245672		2017-09-05 17:03:12.826	4
