id.int64()	account_id.int64()	event.string()	timestamp.date(2006-03-02 15:04:05.99999999)	page_url.string()	button_label.string()
21692	155	Page Viewed	2022-05-16 11:57:08	www.piespace.example/home	
21693	591	Button Clicked	2022-05-16 11:58:05		Invite
21694	69	Page Viewed	2022-05-16 12:05:48	www.piespace.example/help	
21695	30	Page Viewed	2022-05-16 12:10:19	www.piespace.example/help	
21696	188	Page Viewed	2022-05-16 12:12:28	www.piespace.example/help	
21697	188	Page Viewed	2022-05-16 12:14:52	www.piespace.example/invite	
21698	242	Page Viewed	2022-05-16 12:27:40	www.piespace.example/home	
21699	59	Page Viewed	2022-05-16 12:44:25	www.piespace.example/help	
21700	640	Page Viewed	2022-05-16 12:47:32	www.piespace.example/invite	
21701	69	Page Viewed	2022-05-16 12:50:11	www.piespace.example/login	
21702	188	Page Viewed	2022-05-16 12:52:04	www.piespace.example/home	
21703	5	Page Viewed	2022-05-16 12:52:22	www.piespace.example/home	
21704	50	Page Viewed	2022-05-16 12:53:30	www.piespace.example/invite	
21705	223	Page Viewed	2022-05-16 12:54:08	www.piespace.example/invite	
21706	11	Page Viewed	2022-05-16 12:56:23	www.piespace.example/home	
21707	80	Page Viewed	2022-05-16 12:56:41	www.piespace.example/login	
21708	479	Page Viewed	2022-05-16 12:59:24	www.piespace.example/home	
21709	210	Page Viewed	2022-05-16 13:05:17	www.piespace.example/invite	
21710	57	Page Viewed	2022-05-16 13:06:09	www.piespace.example/pies	
21711	57	Page Viewed	2022-05-16 13:09:29	www.piespace.example/home	
21712	188	Page Viewed	2022-05-16 13:19:14	www.piespace.example/home	
21713	479	Page Viewed	2022-05-16 13:21:34	www.piespace.example/home	
21714	591	Button Clicked	2022-05-16 13:23:45		Signup
21715	184	Button Clicked	2022-05-16 13:24:04		Signup
21716	184	Page Viewed	2022-05-16 13:24:43	www.piespace.example/home	
21717	184	Page Viewed	2022-05-16 13:25:09	www.piespace.example/home	
21718	184	Page Viewed	2022-05-16 13:25:41	www.piespace.example/pies	
21719	301	Button Clicked	2022-05-16 13:26:13		Invite
21720	90	Page Viewed	2022-05-16 13:28:38	www.piespace.example/invite	
21721	591	Button Clicked	2022-05-16 13:28:54		Subscribe
21722	80	Page Viewed	2022-05-16 13:38:44	www.piespace.example/pies	
21723	591	Button Clicked	2022-05-16 13:39:48		Signup
21724	949	Page Viewed	2022-05-16 13:41:19	www.piespace.example/pies	
21725	1234	Button Clicked	2022-05-16 13:41:35		Create Item
21726	188	Page Viewed	2022-05-16 13:42:07	www.piespace.example/invite	
21727	591	Page Viewed	2022-05-16 13:43:31	www.piespace.example/invite	
21728	591	Button Clicked	2022-05-16 13:45:14		Subscribe
21729	5	Page Viewed	2022-05-16 13:46:38	www.piespace.example/help	
21730	591	Page Viewed	2022-05-16 13:46:52	www.piespace.example/login	
21731	252	Button Clicked	2022-05-16 13:52:08		Signup
21732	22	Page Viewed	2022-05-16 13:52:47	www.piespace.example/invite	
21733	1151	Page Viewed	2022-05-16 13:56:09	www.piespace.example/login	
21734	5	Page Viewed	2022-05-16 13:58:11	www.piespace.example/invite	
21735	65	Page Viewed	2022-05-16 14:01:06	www.piespace.example/help	
21736	65	Page Viewed	2022-05-16 14:01:06	www.piespace.example/invite	
21737	158	Button Clicked	2022-05-16 14:03:45		Create Item
21738	479	Page Viewed	2022-05-16 14:06:47	www.piespace.example/help	
21739	188	Page Viewed	2022-05-16 14:13:21	www.piespace.example/help	
21740	188	Page Viewed	2022-05-16 14:14:38	www.piespace.example/home	
21741	406	Page Viewed	2022-05-16 14:23:14	www.piespace.example/help	
21742	90	Page Viewed	2022-05-16 14:34:27	www.piespace.example/home	
21743	163	Button Clicked	2022-05-16 14:39:29		Signup
21744	90	Page Viewed	2022-05-16 14:40:57	www.piespace.example/login	
21745	406	Page Viewed	2022-05-16 14:41:05	www.piespace.example/invite	
21746	5	Button Clicked	2022-05-16 14:45:24		Create Item
21747	56	Page Viewed	2022-05-16 14:45:56	www.piespace.example/pies	
21748	20	Page Viewed	2022-05-16 14:49:40	www.piespace.example/help	
21749	20	Page Viewed	2022-05-16 14:49:40	www.piespace.example/pies	
21750	20	Page Viewed	2022-05-16 14:49:40	www.piespace.example/home	
21751	20	Page Viewed	2022-05-16 14:49:40	www.piespace.example/invite	
21752	20	Page Viewed	2022-05-16 14:49:40	www.piespace.example/help	
21753	406	Page Viewed	2022-05-16 14:49:53	www.piespace.example/invite	
21754	555	Page Viewed	2022-05-16 14:49:54	www.piespace.example/pies	
21755	479	Page Viewed	2022-05-16 14:52:05	www.piespace.example/invite	
21756	210	Page Viewed	2022-05-16 14:54:33	www.piespace.example/pies	
21757	2	Button Clicked	2022-05-16 14:58:22		Create Item
21758	2	Button Clicked	2022-05-16 14:58:37		Create Item
21759	149	Button Clicked	2022-05-16 15:02:47		Invite
21760	20	Page Viewed	2022-05-16 15:02:52	www.piespace.example/help	
21761	20	Page Viewed	2022-05-16 15:02:52	www.piespace.example/home	
21762	20	Page Viewed	2022-05-16 15:02:52	www.piespace.example/login	
21763	20	Page Viewed	2022-05-16 15:02:52	www.piespace.example/invite	
21764	20	Page Viewed	2022-05-16 15:02:52	www.piespace.example/help	
21765	20	Page Viewed	2022-05-16 15:02:52	www.piespace.example/help	
21766	149	Button Clicked	2022-05-16 15:03:16		Invite
21767	846	Page Viewed	2022-05-16 15:04:13	www.piespace.example/login	
21768	90	Page Viewed	2022-05-16 15:05:25	www.piespace.example/help	
21769	90	Page Viewed	2022-05-16 15:06:35	www.piespace.example/invite	
21770	20	Page Viewed	2022-05-16 15:08:06	www.piespace.example/login	
21771	149	Page Viewed	2022-05-16 15:08:57	www.piespace.example/home	
21772	90	Page Viewed	2022-05-16 15:09:43	www.piespace.example/invite	
21773	846	Page Viewed	2022-05-16 15:17:32	www.piespace.example/help	
21774	8	Page Viewed	2022-05-16 15:18:38	www.piespace.example/help	
21775	8	Page Viewed	2022-05-16 15:20:12	www.piespace.example/login	
21776	8	Page Viewed	2022-05-16 15:23:02	www.piespace.example/login	
21777	42	Button Clicked	2022-05-16 15:27:35		Invite
21778	42	Page Viewed	2022-05-16 15:27:52	www.piespace.example/login	
21779	65	Page Viewed	2022-05-16 15:29:39	www.piespace.example/help	
21780	130	Button Clicked	2022-05-16 15:31:49		Subscribe
21781	130	Page Viewed	2022-05-16 15:32:12	www.piespace.example/home	
21782	130	Page Viewed	2022-05-16 15:32:12	www.piespace.example/pies	
21783	187	Button Clicked	2022-05-16 15:33:32		Subscribe
21784	187	Page Viewed	2022-05-16 15:35:15	www.piespace.example/login	
21785	2	Page Viewed	2022-05-16 15:35:48	www.piespace.example/pies	
21786	479	Page Viewed	2022-05-16 15:39:15	www.piespace.example/help	
21787	295	Page Viewed	2022-05-16 15:40:08	www.piespace.example/pies	
21788	295	Page Viewed	2022-05-16 15:42:53	www.piespace.example/help	
21789	210	Page Viewed	2022-05-16 15:43:56	www.piespace.example/help	
21790	68	Page Viewed	2022-05-16 15:45:32	www.piespace.example/home	
21791	49	Page Viewed	2022-05-16 15:48:26	www.piespace.example/home	
21792	287	Button Clicked	2022-05-16 15:48:33		Create Item
21793	287	Page Viewed	2022-05-16 15:49:04	www.piespace.example/login	
21794	846	Page Viewed	2022-05-16 15:49:22	www.piespace.example/login	
21795	42	Page Viewed	2022-05-16 15:50:09	www.piespace.example/login	
21796	479	Page Viewed	2022-05-16 15:55:04	www.piespace.example/pies	
21797	42	Page Viewed	2022-05-16 15:55:24	www.piespace.example/invite	
21798	108	Page Viewed	2022-05-16 15:56:21	www.piespace.example/login	
21799	42	Page Viewed	2022-05-16 15:59:01	www.piespace.example/home	
21800	5	Button Clicked	2022-05-16 16:00:22		Signup
21801	83	Page Viewed	2022-05-16 16:00:43	www.piespace.example/pies	
21802	1205	Page Viewed	2022-05-16 16:01:00	www.piespace.example/help	
21803	108	Page Viewed	2022-05-16 16:02:33	www.piespace.example/help	
21804	77	Page Viewed	2022-05-16 16:02:48	www.piespace.example/home	
21805	77	Page Viewed	2022-05-16 16:02:48	www.piespace.example/help	
21806	77	Page Viewed	2022-05-16 16:02:48	www.piespace.example/login	
21807	77	Page Viewed	2022-05-16 16:02:48	www.piespace.example/pies	
21808	5	Page Viewed	2022-05-16 16:03:52	www.piespace.example/help	
21809	56	Page Viewed	2022-05-16 16:04:08	www.piespace.example/pies	
21810	244	Page Viewed	2022-05-16 16:06:14	www.piespace.example/login	
21811	42	Page Viewed	2022-05-16 16:08:53	www.piespace.example/help	
21812	56	Page Viewed	2022-05-16 16:10:53	www.piespace.example/home	
21813	42	Page Viewed	2022-05-16 16:12:23	www.piespace.example/pies	
21814	56	Page Viewed	2022-05-16 16:16:02	www.piespace.example/help	
21815	108	Page Viewed	2022-05-16 16:17:12	www.piespace.example/pies	
21816	83	Button Clicked	2022-05-16 16:21:18		Create Item
21817	83	Page Viewed	2022-05-16 16:23:38	www.piespace.example/help	
21818	83	Page Viewed	2022-05-16 16:23:38	www.piespace.example/home	
21819	77	Page Viewed	2022-05-16 16:24:23	www.piespace.example/invite	
21820	20	Page Viewed	2022-05-16 16:25:24	www.piespace.example/pies	
21821	20	Page Viewed	2022-05-16 16:25:24	www.piespace.example/help	
21822	387	Page Viewed	2022-05-16 16:26:18	www.piespace.example/invite	
21823	83	Page Viewed	2022-05-16 16:27:16	www.piespace.example/pies	
21824	387	Page Viewed	2022-05-16 16:27:37	www.piespace.example/help	
21825	20	Page Viewed	2022-05-16 16:27:52	www.piespace.example/pies	
21826	387	Page Viewed	2022-05-16 16:28:33	www.piespace.example/pies	
21827	42	Page Viewed	2022-05-16 16:28:57	www.piespace.example/home	
21828	210	Page Viewed	2022-05-16 16:30:45	www.piespace.example/help	
21829	42	Page Viewed	2022-05-16 16:31:52	www.piespace.example/help	
21830	83	Page Viewed	2022-05-16 16:32:05	www.piespace.example/help	
21831	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/pies	
21832	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/help	
21833	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/invite	
21834	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/invite	
21835	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/invite	
21836	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/home	
21837	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/help	
21838	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/invite	
21839	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/login	
21840	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/home	
21841	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/invite	
21842	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/pies	
21843	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/invite	
21844	20	Page Viewed	2022-05-16 16:33:16	www.piespace.example/help	
21845	48	Page Viewed	2022-05-16 16:35:31	www.piespace.example/pies	
21846	20	Page Viewed	2022-05-16 16:42:01	www.piespace.example/home	
21847	846	Page Viewed	2022-05-16 16:46:12	www.piespace.example/login	
21848	734	Button Clicked	2022-05-16 16:50:04		Signup
21849	316	Page Viewed	2022-05-16 16:50:37	www.piespace.example/help	
21850	20	Page Viewed	2022-05-16 16:51:19	www.piespace.example/invite	
21851	479	Button Clicked	2022-05-16 16:53:45		Invite
21852	2	Button Clicked	2022-05-16 16:54:13		Invite
21853	80	Page Viewed	2022-05-16 16:55:31	www.piespace.example/home	
21854	2	Button Clicked	2022-05-16 16:56:05		Checkout
21855	48	Page Viewed	2022-05-16 17:00:32	www.piespace.example/login	
21856	2	Button Clicked	2022-05-16 17:01:04		Invite
21857	2	Button Clicked	2022-05-16 17:01:52		Create Item
21858	2	Button Clicked	2022-05-16 17:02:17		Create Item
21859	20	Page Viewed	2022-05-16 17:04:59	www.piespace.example/home	
21860	25	Page Viewed	2022-05-16 17:05:12	www.piespace.example/pies	
21861	187	Page Viewed	2022-05-16 17:06:28	www.piespace.example/login	
21862	477	Button Clicked	2022-05-16 17:11:12		Signup
21863	477	Button Clicked	2022-05-16 17:11:13		Create Item
21864	477	Page Viewed	2022-05-16 17:11:14	www.piespace.example/help	
21865	210	Page Viewed	2022-05-16 17:11:40	www.piespace.example/pies	
21866	477	Button Clicked	2022-05-16 17:12:00		Signup
21867	477	Button Clicked	2022-05-16 17:12:01		Subscribe
21868	477	Button Clicked	2022-05-16 17:12:02		Checkout
21869	477	Page Viewed	2022-05-16 17:12:03	www.piespace.example/login	
21870	2	Page Viewed	2022-05-16 17:12:39	www.piespace.example/login	
21871	189	Button Clicked	2022-05-16 17:24:37		Subscribe
21872	187	Page Viewed	2022-05-16 17:25:14	www.piespace.example/home	
21873	187	Page Viewed	2022-05-16 17:25:14	www.piespace.example/home	
21874	187	Page Viewed	2022-05-16 17:25:14	www.piespace.example/help	
21875	187	Page Viewed	2022-05-16 17:25:15	www.piespace.example/invite	
21876	2	Button Clicked	2022-05-16 17:26:13		Signup
21877	2	Button Clicked	2022-05-16 17:26:47		Checkout
21878	2	Button Clicked	2022-05-16 17:27:22		Checkout
21879	83	Page Viewed	2022-05-16 17:28:58	www.piespace.example/login	
21880	187	Page Viewed	2022-05-16 17:31:13	www.piespace.example/help	
21881	2	Button Clicked	2022-05-16 17:32:34		Create Item
21882	244	Page Viewed	2022-05-16 17:34:27	www.piespace.example/pies	
21883	187	Page Viewed	2022-05-16 17:35:06	www.piespace.example/login	
21884	2	Button Clicked	2022-05-16 17:36:43		Checkout
21885	420	Button Clicked	2022-05-16 17:37:20		Invite
21886	420	Page Viewed	2022-05-16 17:37:43	www.piespace.example/help	
21887	406	Page Viewed	2022-05-16 17:38:45	www.piespace.example/login	
21888	25	Page Viewed	2022-05-16 17:40:59	www.piespace.example/home	
21889	80	Page Viewed	2022-05-16 17:43:48	www.piespace.example/pies	
21890	479	Page Viewed	2022-05-16 17:47:23	www.piespace.example/home	
21891	80	Page Viewed	2022-05-16 17:50:01	www.piespace.example/pies	
21892	479	Page Viewed	2022-05-16 17:51:28	www.piespace.example/home	
21893	89	Page Viewed	2022-05-16 17:57:34	www.piespace.example/home	
21894	479	Page Viewed	2022-05-16 17:59:59	www.piespace.example/help	
21895	89	Page Viewed	2022-05-16 18:02:09	www.piespace.example/invite	
21896	80	Page Viewed	2022-05-16 18:04:35	www.piespace.example/invite	
21897	80	Page Viewed	2022-05-16 18:05:29	www.piespace.example/help	
21898	406	Page Viewed	2022-05-16 18:10:56	www.piespace.example/home	
21899	189	Page Viewed	2022-05-16 18:11:12	www.piespace.example/home	
21900	120	Page Viewed	2022-05-16 18:12:20	www.piespace.example/home	
21901	119	Page Viewed	2022-05-16 18:17:13	www.piespace.example/pies	
21902	610	Page Viewed	2022-05-16 18:18:57	www.piespace.example/pies	
21903	2	Page Viewed	2022-05-16 18:20:27	www.piespace.example/home	
21904	119	Page Viewed	2022-05-16 18:21:44	www.piespace.example/help	
21905	134	Page Viewed	2022-05-16 18:22:50	www.piespace.example/pies	
21906	22	Page Viewed	2022-05-16 18:23:32	www.piespace.example/login	
21907	119	Page Viewed	2022-05-16 18:23:52	www.piespace.example/login	
21908	434	Page Viewed	2022-05-16 18:24:23	www.piespace.example/pies	
21909	119	Page Viewed	2022-05-16 18:24:48	www.piespace.example/invite	
21910	22	Page Viewed	2022-05-16 18:24:53	www.piespace.example/login	
21911	119	Page Viewed	2022-05-16 18:29:24	www.piespace.example/home	
21912	406	Page Viewed	2022-05-16 18:29:43	www.piespace.example/invite	
21913	406	Page Viewed	2022-05-16 18:29:43	www.piespace.example/pies	
21914	119	Page Viewed	2022-05-16 18:31:01	www.piespace.example/home	
21915	119	Page Viewed	2022-05-16 18:35:42	www.piespace.example/help	
21916	83	Page Viewed	2022-05-16 18:37:22	www.piespace.example/pies	
21917	479	Page Viewed	2022-05-16 18:39:56	www.piespace.example/login	
21918	8	Page Viewed	2022-05-16 18:42:40	www.piespace.example/login	
21919	132	Page Viewed	2022-05-16 18:47:46	www.piespace.example/invite	
21920	479	Page Viewed	2022-05-16 18:51:39	www.piespace.example/invite	
21921	479	Page Viewed	2022-05-16 18:54:01	www.piespace.example/home	
21922	479	Page Viewed	2022-05-16 18:54:01	www.piespace.example/invite	
21923	434	Page Viewed	2022-05-16 18:55:36	www.piespace.example/help	
21924	119	Page Viewed	2022-05-16 18:58:26	www.piespace.example/pies	
21925	119	Page Viewed	2022-05-16 19:14:10	www.piespace.example/help	
21926	555	Page Viewed	2022-05-16 19:17:30	www.piespace.example/login	
21927	119	Page Viewed	2022-05-16 19:20:53	www.piespace.example/invite	
21928	119	Page Viewed	2022-05-16 19:28:24	www.piespace.example/help	
21929	119	Page Viewed	2022-05-16 19:32:01	www.piespace.example/login	
21930	119	Page Viewed	2022-05-16 19:34:54	www.piespace.example/pies	
21931	406	Page Viewed	2022-05-16 19:36:28	www.piespace.example/pies	
21932	434	Page Viewed	2022-05-16 19:36:36	www.piespace.example/help	
21933	56	Page Viewed	2022-05-16 19:37:09	www.piespace.example/invite	
21934	30	Page Viewed	2022-05-16 19:37:35	www.piespace.example/pies	
21935	30	Page Viewed	2022-05-16 19:38:59	www.piespace.example/home	
21936	178	Button Clicked	2022-05-16 19:39:37		Create Item
21937	276	Button Clicked	2022-05-16 19:46:20		Create Item
21938	276	Page Viewed	2022-05-16 19:46:22	www.piespace.example/home	
21939	276	Button Clicked	2022-05-16 19:47:21		Create Item
21940	56	Page Viewed	2022-05-16 19:59:07	www.piespace.example/invite	
21941	56	Page Viewed	2022-05-16 19:59:07	www.piespace.example/help	
21942	578	Page Viewed	2022-05-16 19:59:44	www.piespace.example/help	
21943	132	Page Viewed	2022-05-16 20:02:39	www.piespace.example/invite	
21944	132	Page Viewed	2022-05-16 20:07:38	www.piespace.example/home	
21945	578	Page Viewed	2022-05-16 20:13:31	www.piespace.example/login	
21946	347	Page Viewed	2022-05-16 20:13:41	www.piespace.example/login	
21947	578	Page Viewed	2022-05-16 20:14:57	www.piespace.example/login	
21948	578	Page Viewed	2022-05-16 20:17:12	www.piespace.example/login	
21949	20	Page Viewed	2022-05-16 20:17:55	www.piespace.example/help	
21950	132	Page Viewed	2022-05-16 20:18:37	www.piespace.example/help	
21951	578	Page Viewed	2022-05-16 20:21:35	www.piespace.example/help	
21952	158	Button Clicked	2022-05-16 20:21:52		Subscribe
21953	119	Page Viewed	2022-05-16 20:34:21	www.piespace.example/invite	
21954	42	Button Clicked	2022-05-16 20:36:09		Checkout
21955	56	Page Viewed	2022-05-16 20:39:17	www.piespace.example/invite	
21956	295	Page Viewed	2022-05-16 20:41:12	www.piespace.example/help	
21957	174	Page Viewed	2022-05-16 20:44:34	www.piespace.example/home	
21958	295	Page Viewed	2022-05-16 20:45:36	www.piespace.example/login	
21959	30	Button Clicked	2022-05-16 20:45:53		Signup
21960	174	Page Viewed	2022-05-16 20:46:20	www.piespace.example/home	
21961	30	Page Viewed	2022-05-16 20:46:33	www.piespace.example/home	
21962	132	Page Viewed	2022-05-16 20:47:17	www.piespace.example/invite	
21963	406	Page Viewed	2022-05-16 20:50:57	www.piespace.example/home	
21964	295	Page Viewed	2022-05-16 20:51:38	www.piespace.example/invite	
21965	109	Page Viewed	2022-05-16 20:52:38	www.piespace.example/help	
21966	75	Page Viewed	2022-05-16 20:53:49	www.piespace.example/help	
21967	382	Page Viewed	2022-05-16 20:56:30	www.piespace.example/help	
21968	132	Page Viewed	2022-05-16 20:57:14	www.piespace.example/invite	
21969	30	Button Clicked	2022-05-16 21:04:29		Checkout
21970	57	Page Viewed	2022-05-16 21:05:01	www.piespace.example/home	
21971	132	Page Viewed	2022-05-16 21:15:10	www.piespace.example/help	
21972	109	Page Viewed	2022-05-16 21:16:15	www.piespace.example/home	
21973	132	Page Viewed	2022-05-16 21:18:57	www.piespace.example/login	
21974	132	Page Viewed	2022-05-16 21:20:45	www.piespace.example/invite	
